,Unnamed: 0,ClubID,ClubName,Address,EventID,EventName,Date,LineUp,Location
3746,11.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",540224.0,"Dubexmachina presents Pinch, Taiken, D/Ruffnik, J. Horn & DXM Soundsystem", 14 December 2013 ,"[' swamp81; bristol uk)', 'taiken (tengu collective; sg)', ' planet mu', ' comfortnoise', 'd/ruffnik & jacques horn (subper; zh)', 'Pinch (tectonic', ' bold; zh)', ' deep medi', 'dxm soundsystem (aka Guyus & new.com; dubexmachina']","(47.3873158, 8.4998642)"
3747,12.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",529740.0,Beifuss, 23 November 2013 ,"[' Dubvadsion  (live)', ' MTDF', 'Guts Pie Earshot  (live)']","(47.3873158, 8.4998642)"
3748,13.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",522715.0,Bold #2 - Martyn (Live) / Kowton, 16 November 2013 ,"[' 3024/WASHINGTON)', 'Kowton (Livity Sound', ""Marc D'Arrigo (ZWEIKOMMASIEBEN/ZÜRICH)"", ' IDLE HANDS/BRISTOL)', 'Guyus (DUBEXMACHINA/ZÜRICH)', 'Martyn (BRAINFEEDER']","(47.3873158, 8.4998642)"
3749,14.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",524610.0,Rave of Love, 08 November 2013 ,"['', ' Italien) ', 'Rumlaut', 'Timoteo & Fabri ', 'Doomwork (CocoonRecordings / TenaxRecordings / RetouchRecordings / Rom', 'Vanita & Low. Tales ']","(47.3873158, 8.4998642)"
3750,15.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",533619.0,Rave of Love with Doomwork, 08 November 2013 ,"['Timoteo & Fabri', 'Rumlaut ', 'Vanita', 'Low Tales', 'Doomwork ']","(47.3873158, 8.4998642)"
3751,16.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",524285.0,Rave Around The Clock, 26 October 2013 ,"['', 'Pilocka Krach (live) (Greatest Hits International', 'BellaBerlin (die lebende Diskokugel)', 'Sexomodular live (extreme synthesizing one man band)', 'Luke Slater (OstGut Ton/ Brighton UK)', 'Playlove', 'P.Bell (Beatpirates)', 'Mainfloor: ', 'Visuals by Bildstoerung', 'PistolPete', 'Visuals by Van Nutt & Kuka', 'Jeff Mills (Axis/ Chicago USA)', 'DVS1 (HUSH', ' Klockwork', ' Transmat / USA)', 'Komplex Klub: ', ' Katermukke)', 'Styro2000']","(47.3873158, 8.4998642)"
3752,17.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",514549.0,Bold #1 - Shed (Live) / Benjamin Damage, 21 September 2013 ,"['', 'DJ: ', 'Benjamin Damage (50WEAPONS)', 'Ink! (HULA HONEYS)', 'Shed (50WEAPONS)', 'NEW.COM B2B Guyus (DUBEXMACHNIA)', 'LIVE: ']","(47.3873158, 8.4998642)"
3753,18.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",516107.0,Rave of Love with Lee Curtiss, 20 September 2013 ,"['Pablo Einzig & Nici Faerber', 'Low Tales', 'Lee Curtiss ( Visionquest)', 'Vanita']","(47.3873158, 8.4998642)"
3754,19.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",474967.0,Mad Katz mit Sbtrkt -Dj Set, 18 May 2013 ,"['SBTRKT', ' Backspin Boys', ' Riot School']","(47.3873158, 8.4998642)"
3755,20.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",473544.0,Deep Forest with Wankelmut & Finnebassen, 11 May 2013 ,"['', 'Finnebassen (Supernature', 'Matija', '2nd Floor:', ' Noir Music/Oslo) ', 'König Balthasar ', 'Mainfloor: ', 'Vanita', 'Wankelmut (Seelensauna / Berlin) ', 'James Mc Hale b2b Mia', 'Pazkal ']","(47.3873158, 8.4998642)"
3756,21.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",441999.0,The Knife: Shaking The Habitual Show, 30 April 2013 ,['The Knife'],"(47.3873158, 8.4998642)"
3757,22.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",437521.0,"Modeselektor, Barker & Baumecker", 09 February 2013 ,"[' Barker & Baumecker (Ostgut Ton', 'Modeselektor (Monkeytown', ' Bit-Tuner  (live)', ' Nik!', ' Berlin)  (live)']","(47.3873158, 8.4998642)"
3758,23.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",420110.0,Silvester: Fritz Kalkbrenner, 31 December 2012 ,"[' Adriatique (Diynamic)', '', ' Berlin)', 'Fritz Kalkbrenner (live) (SUOL', ' Piratenkind', ' Herr Müller']","(47.3873158, 8.4998642)"
3759,24.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",420104.0,Boing Clash Boom! Dada Life, 15 December 2012 ,"[' A&F (UrbanCrew)', ' The Phat Crew', ' Live Visuals by Bildstörung', ' Jyx', ' Golani Bros. (UrbanCrew)', 'Dada Life (SWE)', ' Toni Smash FX vs. Hands Solo']","(47.3873158, 8.4998642)"
3760,25.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",371044.0,Die Antwoord, 25 June 2012 ,['Die Antwoord (ZA)'],"(47.3873158, 8.4998642)"
3761,26.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",341235.0,"Storm with Slam, Worakls, Angy Kore", 25 February 2012 ,"['Fictionizer', 'Doublescore', 'Michael Schwarz', 'Worakls', 'AnGy KoRe', 'Slam']","(47.3873158, 8.4998642)"
3762,27.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",327244.0,Dekadance presents Cocoon Heroes, 18 February 2012 ,"[' CH', 'Beda | DekaDance', ' D', 'Ezikiel | DekaDance', 'Extrawelt (live) | Cocoon', ' Unite', 'Dominik Eulberg | Cocoon']","(47.3873158, 8.4998642)"
3763,28.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",310517.0,Dekadance presents Sven Väth - 30 Years Dj Celebration, 26 November 2011 ,"['Sven Väth', ' Ezikiel', ' Manon', ' Benja', ' Reto Ardour']","(47.3873158, 8.4998642)"
3764,29.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",297027.0,The Ibiza Reunion 2011, 29 October 2011 ,"[' JAVI MUNOZ', ' FABRI', 'Tuccillo', ' Marco De Rosa', ' GOGO', ' Timoteo', ' TITTO LA ROCKA', ' PASCAL TOKAR']","(47.3873158, 8.4998642)"
3765,30.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",276847.0,Plastikman Live 1.5 Tour, 22 October 2011 ,"['Ambivalent', ' Ezikiel', 'Plastikman  (live)']","(47.3873158, 8.4998642)"
3766,31.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",283231.0,Life Is A Bitch, 24 September 2011 ,"['Emanuele Inglese', ' Luca Agnelli', ' Samuele Angelo', ' Marco De Rosa', ' Fabr!', ' Gogo']","(47.3873158, 8.4998642)"
3767,32.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",293813.0,Hp Night, 03 September 2011 ,"[' The Advent', ' ALEXI', 'CARI ']","(47.3873158, 8.4998642)"
3768,33.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",283312.0,Moving City, 13 August 2011 ,"['', 'Floor 3 - clr.net:', ' Nenad J', 'Floor 1 – Intec Digital:', ' special guest: Chris Liebing', ' Jon Rundell', 'Floor 2 – Intec Digital:', ' Darrien', 'Carl Cox', ' Jim Rivers', ' Squep', ' Monoloc', ' Piratenkind', ' Cristian Varel', 'Robert Babicz', 'Tommy Four Seven', ' Bryan Black aka Black Asteroid']","(47.3873158, 8.4998642)"
3769,34.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",259122.0,15 Years Life Is A Bitch, 11 June 2011 ,"[' Don Dario', 'Emanuele Inglese', ' Vanita', ' Klangkosmetiker', ' Marco De Rosa', ' Gogo']","(47.3873158, 8.4998642)"
3770,35.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",261843.0,Dubfire, 28 May 2011 ,"['', 'Levi', 'Carola Pisaturo ', 'Sandro Kühne', 'Tonic', 'Rolf Imhof', 'Dubfire ', 'Quitim', 'Stefan Nolic', 'Nixon & Blackbird', 'Marco Navarro', 'Andri ', 'David Jiménez', 'Stefano Tropeano']","(47.3873158, 8.4998642)"
3771,36.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",254666.0,"„cameras Ready, Prepare To Flash!'", 14 May 2011 ,"[' Darrien', 'Green Velvet', ' Squep', ' Meikel']","(47.3873158, 8.4998642)"
3772,37.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",251404.0,Booka Shade, 07 May 2011 ,"['Sandro Kühne', 'Chien Andalou', 'Rolf Imhof', 'Stefan Nolic', 'Booka Shade', 'Smalltown Collective - Miguel', 'Marco Navarro']","(47.3873158, 8.4998642)"
3773,38.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",252091.0,Marco Carola, 23 April 2011 ,"[' Sandro Kühne (Grenzbereich)', ' Tini (DE)', 'Marco Carola (IT)']","(47.3873158, 8.4998642)"
3774,39.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",236566.0,Terminal M Night, 26 March 2011 ,"['Luca Morris', ' ', 'mit Manon', 'Andhim', 'Monika Kruse']","(47.3873158, 8.4998642)"
3775,40.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",230020.0,Dekadance presents Cocoon Night, 12 March 2011 ,"[' Ezikiel', ' Benja', 'Extrawelt  (live)', ' Animal Trainer', ' Reto Ardour', ' Manon', ' Dominik Eulberg']","(47.3873158, 8.4998642)"
3776,41.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",237158.0,Life Is A Bitch presents Pressure, 05 March 2011 ,"['', 'MyNightlife.FM FLOOR ', 'GOGO', ' ', ' Mario Tamasi', 'DJ-LINEUP:', 'Tuncay Celik', 'Derrick May (DETROIT', ' USA)', 'JEAN BAPTISTE', 'Mirko Loko', 'AK-N & DITEK', 'Mihael Simic', 'LIME', ' FABRIZIO DI SANDRO', 'Digitaline  (live) ', 'Quitim']","(47.3873158, 8.4998642)"
3777,42.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",235489.0,Clr Night: Chris Liebing, 26 February 2011 ,"['', 'Support: Squep', 'Chris Liebing ', 'Brian Sanhaji', 'Perc', 'EMERSON']","(47.3873158, 8.4998642)"
3778,43.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",227809.0,All Night Long, 12 February 2011 ,"[' Rene S', ' Mauro Venice', 'Alex Neri']","(47.3873158, 8.4998642)"
3779,44.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",224567.0,Big Opening Party - Nacht Der Offenen Tür, 05 February 2011 ,"[' Darrien', ' Piratenkind', ' Joel Mull', ' Gregor Tresher', 'Adam Beyer']","(47.3873158, 8.4998642)"
3780,45.0,40920.0, Komplex Klub,"Hohlstrasse 457; 8048, Zürich",226834.0,Tba, 05 January 2011 ,"['Mirko Loko ', 'Derick May', 'Digitaline ', 'TBA', 'Tuncay Celik ']","(47.3873158, 8.4998642)"
3787,0.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",870306.0,Stride Night with Kassem Mosse, 15 September 2016 ,"[' Sassy J', 'Kassem Mosse', ' Kev the Head']","(46.9529304, 7.440377599999999)"
3788,1.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",870420.0,Superliner 3500 XXL, 11 August 2016 ,"[' entropie', 'Le Bérger', ' Difracctive']","(46.9529304, 7.440377599999999)"
3789,2.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",836997.0,Stride Night with Mother, 02 June 2016 ,"[' Sassy J', 'Mother', ' Kev the Head']","(46.9529304, 7.440377599999999)"
3790,3.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",803008.0,Stride Night with Huerco S, 10 March 2016 ,"[' Sassy J', ' Kev the Head', 'Huerco S']","(46.9529304, 7.440377599999999)"
3791,4.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",801785.0,re:st, 25 February 2016 ,"['Neo Mds (CH)', 'Hatti Vatti (PL)', 'Lcp (CH)', 'Morb (CH)']","(46.9529304, 7.440377599999999)"
3792,5.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",801382.0,Dubtopia Viii, 13 February 2016 ,"[' CH)', 'Cessman (dubliminal/Ariwa', 'Phrex (Dubtopia/sub.fm/bons vivants', 'cutkachi (Dubtopia/re:st', 'Justice Rivah feat. Iyah Ranx (JRS/Dubclub', ' UK)']","(46.9529304, 7.440377599999999)"
3793,6.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",775744.0,Stride Night with Ron Morelli, 17 December 2015 ,"[' Sassy J', ' Kev the Head', 'Ron Morelli']","(46.9529304, 7.440377599999999)"
3794,7.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",749283.0,Stride Night with Even Tuell, 10 September 2015 ,"['Even Tuell', ' Sassy J', ' Kev the Head']","(46.9529304, 7.440377599999999)"
3795,8.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",870425.0,Gesang der Jünglinge, 14 May 2015 ,"['Mobylette', ' Knäckebröd', ' entropie', ' Ræve', ' Soivé']","(46.9529304, 7.440377599999999)"
3796,9.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",675196.0,Stride Night, 05 March 2015 ,"[' Hashman Deejay', ' Sassy J', ' Kev the Head', 'Pender Street Steppers']","(46.9529304, 7.440377599999999)"
3797,10.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",643191.0,Stride Night, 06 November 2014 ,"[' Sassy J', 'Greg Beato', ' Kev the Head']","(46.9529304, 7.440377599999999)"
3798,11.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",621465.0,R3s3t: FIS, 18 September 2014 ,"[' Lcp', ' Cutkachi', 'Fis', ' Everest on TT']","(46.9529304, 7.440377599999999)"
3799,12.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",586112.0,Patchwork Night presents Sadar Bahar, 08 May 2014 ,"['Ill Dubio (Soul Sociedad) & Sassy J (Patchwork/Stride)', ' Chicago)', 'Sadar Bahar (Soul In The Hole']","(46.9529304, 7.440377599999999)"
3800,13.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",541160.0,Luana Records Label Night: Valance Drakes& Bit-Tuner & More, 12 December 2013 ,"[' Matu', ' Bit-Tuner', 'Valance Drakes', ' Lcp']","(46.9529304, 7.440377599999999)"
3801,14.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",525673.0,Stride Meets The Trilogy Tapes, 17 October 2013 ,"[' Will Bankhead', 'Anthony Naples', ' Madteo', ' Sassy J', ' Kev the Head']","(46.9529304, 7.440377599999999)"
3802,15.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",474606.0,Stride Night Bern with Moiré, 09 May 2013 ,"[' Sassy J', ' Kev the Head', 'Moiré']","(46.9529304, 7.440377599999999)"
3803,16.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",316769.0,Substream at Dachstock, 04 February 2012 ,['TBA'],"(46.9529304, 7.440377599999999)"
3804,17.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",316763.0,"Heu, Stroh & Hafer", 15 December 2011 ,"['Dreksler & Haerle ', 'Jan Penarrubia']","(46.9529304, 7.440377599999999)"
3805,18.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",260090.0,"Heu, Stroh & Hafer", 26 May 2011 ,"['Simon Stokes', ' Racker']","(46.9529304, 7.440377599999999)"
3806,19.0,41145.0, Rössli,"Neubrückstr. 8, 3001 Bern",225808.0,Dope Crackers Tour, 19 May 2011 ,"[' support: Nik! vjs: .Suffix', 'Bit-Tuner live', ' Alphatronic live (Record Release)', ' Feldermelder (live)']","(46.9529304, 7.440377599999999)"
3807,0.0,4155.0, Reconvilier,"Jura, Bern",25378.0,Air Festival, 28 July 2007 ,"['', 'nachtwelt - imploz - switzerland', 'chill-out', 'zip - perlon - germany', 'Miskate - unfound - usa', 'cio - spezialmaterial - switzerland', 'gallopierende zuversicht - bruckstuecke - switzerland', 'Miss Fitz - circus company - israel', 'Kalabrese - stattmusik - switzerland', 'los refrescos - Dandy Jack - perlon - chile & Argenis Brito - senor coconut - venezuela', 'chica and the folder - monika enterprise - germany / chile', 'pompelmossap - plak - switzerland', 'being ed - uk', 'DJ Koze - kompakt - germany', 'restomas - switzerland', 'Sonja Moonear - karat - switzerland', ' \t \t ', 'van nutt - switzerland', 'destr - arm - switzerland', 'roberto - monokrak.net - switzerland', 'Eli Verveine - scandal ! - switzerland', 'lexx - drumpoet - switzerland', 'trigger.ch - switzerland', 'live', 'valerio spoletini - switzerland', 'deco & visuals', 'djs', 'peter stoffel - switzerland']","(46.94690110000001, 7.440176600000001)"
3808,1.0,4155.0, Reconvilier,"Jura, Bern",14839.0,Air Festival, 29 July 2006 ,"['', 'roberto - monokrak - geneva - CH ', 'Mike Shannon - cynosure - valencia - ES ', 'Digitaline - cadenza - lausanne - CH ', 'marco repetto - inzec - bern - CH  ', 'Butane - alphahouse - st. louis - USA ', 'Chaton - plak records - geneva - CH ', 'und - trapez - torino - I ', 'live-acts    ', 'peter stoffel - geneva - CH ', 'Margaret Dygas - underl_ne - london - UK ', 'deco & visuals ', 'Anja Schneider - mobilee - berlin - D ', 'Heartthrob - m_nus - paris - F ', 'vannutt - vannutt - zurich - CH', 'nachtwelt - imploz - geneva - CH', 'nat - scandal ! - zurich - CH  ', 'nhar - plak records - nantes - F ', 'Anatol : cosili - P45 - zurich - CH ', 'Canson - handheld - zurich - CH ', 'luc tonnerre - zurich - CH ', 'chill-out ', 'djs', 'Ben Parris - foundsound - baltimore - USA ']","(46.94690110000001, 7.440176600000001)"
3809,2.0,4155.0, Reconvilier,"Jura, Bern",1912.0,Snowbombing 2003, 29 March 2003 ,"[' Mr Scruff', ' ROB BRIGHT (BUGGED OUT!)', ' ITALY)', ' Fingathing', ' FRANK SICCARDI (IRMA', ' RICHARD HECTOR-JONES', "" UNKLE Sounds Decks'n'Effects"", 'Plus many more TBC', ' Rob Birch (Stereo MCïs)', ' DJ QOOL MARV (NYC)', ' HENRY Riton SMITHSON (GRAND CENTRAL / SWITCH)', ' Chinny', ' Deadly Avenger', ' Jehst ', 'Xfm SPECIAL GUESTS: Claire Sturgess', ' Tucatz', ' Krafty Kuts', ' Erol Alkan', ' Elliot Eastwick (Paper Recordings)', ' Dust 21', ' Ross Allan', ' The Bees', ' DJ Marky & XRS ( Brazil)', ' Jazz T (ITF Champion)', ' Different Drummer', ' Justin Robertson', ' Oxide and Neutrino', ' MATT SMOOTH (SCRATCH)', ' Patife', ' THE NUDGE AND MC KWASI', ' John Power', ' David Carbone', ' MATT TRIGGS (FATCITY RECORDINGS) ', ' DARREN LAWS (FATCITY RECORDINGS)', ' DJ Yoda', ' James Lavelle', ' Osymyso ', ' Mr Thing (Scratch Perverts)', ' So Solid Crew', ' J-Walk', ' Marcus Intalex', ' Andy Purden', 'BOMB DISPOSAL SQUAD: RITCHIE PITCH (SCRATCH)', '808 State', ' The Nextmen', ' DAVE WALKER (FAT CITY) ', ' Simian']","(46.94690110000001, 7.440176600000001)"
3810,0.0,41884.0, Merkker Kulturlokal,"Bruggerstrasse 37, 5400 Baden",437464.0,Sheep No.2, 12 January 2013 ,"['Pascal Inc. (Afterparty)', 'Tim & Puma Mimi  (live) (Japan / CH)']","(47.4757816, 8.3042471)"
3811,1.0,41884.0, Merkker Kulturlokal,"Bruggerstrasse 37, 5400 Baden",420550.0,Jackboxx, 10 November 2012 ,"['M.D.M.O.', 'DJ Ombres', 'D Cosmo (Lux Rec - CH)', 'Mick Wills (MinimalRome/Nation/Gigolo - GER)']","(47.4757816, 8.3042471)"
3812,2.0,41884.0, Merkker Kulturlokal,"Bruggerstrasse 37, 5400 Baden",230628.0,Bass Ist, 10 February 2011 ,"[""Skankin' Lion Tribe"", ' DJ JooLs', ' DJ Hirpus']","(47.4757816, 8.3042471)"
3813,0.0,42051.0, Casbah Club,"Rue De La Poste, 20 Verbier",562155.0,The Cruzaders At Casbah Club (Verbier - Ch), 16 February 2014 ,['The Cruzaders'],"(46.09684410000001, 7.226463000000002)"
3814,1.0,42051.0, Casbah Club,"Rue De La Poste, 20 Verbier",231470.0,The Cruzaders, 06 March 2011 ,['The Cruzaders'],"(46.09684410000001, 7.226463000000002)"
3815,0.0,42143.0, Lounge Kapelle,"Kramgasse 8; 3011, Bern",461103.0,Tanz Am Sonntag / Closing, 24 March 2013 ,"['Latenzzeit', 'Zero', 'Tadeo Doberska', 'Luca de Grandis', 'Jan Penarrubia', 'Frango', 'Thomtraxx', 'Florian Kunicke', 'Bertel Gee']","(46.94813169999999, 7.4518598)"
3816,1.0,42143.0, Lounge Kapelle,"Kramgasse 8; 3011, Bern",464620.0,Letzte Schritte, 21 March 2013 ,['Florian Kunicke'],"(46.94813169999999, 7.4518598)"
3817,2.0,42143.0, Lounge Kapelle,"Kramgasse 8; 3011, Bern",448831.0,Tanz Am Sonntag, 24 February 2013 ,"['Dj Girl ', 'Florian Kunicke', 'Nick Nasti', 'Max Meister']","(46.94813169999999, 7.4518598)"
3818,3.0,42143.0, Lounge Kapelle,"Kramgasse 8; 3011, Bern",342919.0,Technikal Knockout, 02 March 2012 ,"['Skaos', 'Vitek', 'Markus haZe']","(46.94813169999999, 7.4518598)"
3819,4.0,42143.0, Lounge Kapelle,"Kramgasse 8; 3011, Bern",286730.0,Badboys, 03 September 2011 ,['girl'],"(46.94813169999999, 7.4518598)"
3820,5.0,42143.0, Lounge Kapelle,"Kramgasse 8; 3011, Bern",286727.0,Chrigu's Birthdaybash, 27 August 2011 ,"['girl', 'bird', '...and many more...']","(46.94813169999999, 7.4518598)"
3821,6.0,42143.0, Lounge Kapelle,"Kramgasse 8; 3011, Bern",282203.0,Knallhart, 19 August 2011 ,"[' La Vitamina', 'Voltec', ' Jutzi', ' Don Tetris']","(46.94813169999999, 7.4518598)"
3822,7.0,42143.0, Lounge Kapelle,"Kramgasse 8; 3011, Bern",270516.0,Technical Knockout, 31 July 2011 ,"[' Skaos', 'Bird', ' Vitek...']","(46.94813169999999, 7.4518598)"
3823,8.0,42143.0, Lounge Kapelle,"Kramgasse 8; 3011, Bern",282210.0,Goodbye, 23 July 2011 ,"[' La Vitamina', 'Voltec', ' Jutzi', ' Don Tetris']","(46.94813169999999, 7.4518598)"
3824,9.0,42143.0, Lounge Kapelle,"Kramgasse 8; 3011, Bern",282213.0,Knallhart, 25 June 2011 ,"[' Little Lu', ' La Vitamina', 'Voltec', ' Zero']","(46.94813169999999, 7.4518598)"
3825,10.0,42143.0, Lounge Kapelle,"Kramgasse 8; 3011, Bern",282215.0,Delirium, 03 June 2011 ,"[' Voltec', ' La Vitamina', 'Liv Stone']","(46.94813169999999, 7.4518598)"
3826,11.0,42143.0, Lounge Kapelle,"Kramgasse 8; 3011, Bern",231965.0,Delirium, 18 February 2011 ,"['Voltec', ' Flavius Tadeus']","(46.94813169999999, 7.4518598)"
3827,12.0,42143.0, Lounge Kapelle,"Kramgasse 8; 3011, Bern",231966.0,Delirium, 29 January 2011 ,['Voltec / Flavius Tadeus'],"(46.94813169999999, 7.4518598)"
3828,0.0,42545.0, Alte Cigarettenfabrik,"Sihlquai 268; 8005, Zürich",419627.0,Kollektiv Zigifabrik, 17 November 2012 ,"[' Gleichschritt', ' Evolent', ' KW32', 'Galoppierende Zuversicht', ' Atomita', ' Bjoern_g']","(47.38871349999999, 8.5284754)"
3829,1.0,42545.0, Alte Cigarettenfabrik,"Sihlquai 268; 8005, Zürich",352267.0,Kollektiv Zigifabrik: Vier Label - Eine Nacht, 14 April 2012 ,"['Galoppierende Zuversicht  (live) ', 'KW32 ', 'ATOMITA ', '2TAKT', 'Evolent', 'CITYCAT ', 'Nader ']","(47.38871349999999, 8.5284754)"
3830,2.0,42545.0, Alte Cigarettenfabrik,"Sihlquai 268; 8005, Zürich",294723.0,Tanzen Am Fluss, 29 October 2011 ,"['', 'KW32', 'Rino', ' [Cityfox]', 'We Reset  (live)', ' [Mistakes Music]', 'Pajörn / 2Takt', 'Joachim Pastor  (live)', ' [ZerOKilled Music]']","(47.38871349999999, 8.5284754)"
3831,3.0,42545.0, Alte Cigarettenfabrik,"Sihlquai 268; 8005, Zürich",234678.0,Tanzen Am Fluss, 26 March 2011 ,"[' Mik Maroo', ' Gleischschritt', 'Rino', ' P.Bell']","(47.38871349999999, 8.5284754)"
3832,0.0,42998.0, Casa Antica Klosters,"Landstr. 176, 7250 Klosters (GR)",334391.0,Casa Night, 03 February 2012 ,"['and friends!', 'Ryan K', 'Rich Braker', 'Kultig', 'Cheers ']","(46.8683597, 9.883354599999999)"
3833,1.0,42998.0, Casa Antica Klosters,"Landstr. 176, 7250 Klosters (GR)",245664.0,Closing Weekend: Radio Moskau & Supermarket, 01 April 2011 ,"[' Bohnenblust', ' Jaxon', 'DJs Chic Brown']","(46.8683597, 9.883354599999999)"
3834,2.0,42998.0, Casa Antica Klosters,"Landstr. 176, 7250 Klosters (GR)",237492.0,Richard Dorfmeister, 12 March 2011 ,"['Ketch.up', 'Richard Dorfmeister (Kruder & Dorfmeister)']","(46.8683597, 9.883354599999999)"
3835,0.0,43531.0, Techno Lounge,"Auf dem Wolf 4, 4052 Basel",532359.0,Terminal Audio, 25 October 2013 ,"['MR LOATHING ', 'NICO MASSA ', 'Topick - Jordan Hayes', 'Syntec', 'Hyrez ', 'Chris Rockwell ', 'ROGER M ', 'TSHEPITO', 'NED O NEAL']","(47.5402745, 7.613849999999999)"
3836,1.0,43531.0, Techno Lounge,"Auf dem Wolf 4, 4052 Basel",483668.0,Technolounge, 14 June 2013 ,"['Sebastien C.', 'Oscar Niczzo', 'Seb Blake', 'John Deere']","(47.5402745, 7.613849999999999)"
3837,2.0,43531.0, Techno Lounge,"Auf dem Wolf 4, 4052 Basel",295831.0,Psychedelic Powwow, 16 December 2011 ,"['', 'Kahuna (Galama Records)', 'Mubarek (Plumton Records/Black Forest Samsara)', 'Live:', 'Na Noon (B.A.M. Records)', 'DJs:', 'Paraklang (Psychedelic Dreamland)']","(47.5402745, 7.613849999999999)"
3838,3.0,43531.0, Techno Lounge,"Auf dem Wolf 4, 4052 Basel",309294.0,Tanz Mit mir, 19 November 2011 ,"['', 'Giulia Paradiso (Tanz mit+mir) (ZRH)', 'Paolo Trovato (Mussen project) (IT)', 'Cristian Tamborrini (BSL)', 'Fabio Alampi\t(vibe me record) (IT)', 'Bugsy (Ovum) (IT)', 'Sandro Kühne (Grenzbereich ) (ZRH)']","(47.5402745, 7.613849999999999)"
3839,4.0,43531.0, Techno Lounge,"Auf dem Wolf 4, 4052 Basel",296121.0,Psychedelic Powwow, 21 October 2011 ,"['Corin (Radio Dreyeckland Freiburg)', 'Kahuna (Galama Records)', 'Mubarek (Black Forest Samsara/Plumton Rec)', 'Traffic Light (Galama Records)']","(47.5402745, 7.613849999999999)"
3840,5.0,43531.0, Techno Lounge,"Auf dem Wolf 4, 4052 Basel",288304.0,Psychedelic Powwow, 16 September 2011 ,"['Kahuna (Galama Records)', 'Lefty (Black Forest Samsara)', 'Tom Bombadil (Black Forest Samsara)', 'Mubarek (Black Forest Samsara/Plumton Rec)', 'Traffic Light (Galama Records)']","(47.5402745, 7.613849999999999)"
