,ClubID,ClubName,Address,EventID,EventName,Date,LineUp,Genre,All Genres
5862,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",553075.0,"La Superette et Electron Présentent: Extrawelt, Recondite & More", 08 February 2014 ,"['Christopher Joseph', 'Recondite', 'Extrawelt']",electronic,"['None', 'electronic', 'electronic']"
5863,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",464810.0,A Night with NU (bar 25) / Luft (Raoul Rec) / Iroo, 04 May 2013 ,"['NU', 'Bar 25', 'LUFT', 'IROO', 'Katermukke']",None,"['kompa', 'None', 'electronic', 'None', 'None']"
5864,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",447432.0,All Night Long: Stephan Bodzin, 15 February 2013 ,['Stephan Bodzin'],electronic,['electronic']
5865,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",423154.0,Bromance Night, 22 December 2012 ,"['Club Cheval', 'PCC', 'Brodinski']",r&b and soul,"['r&b and soul', 'None', 'electronic']"
5866,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",423146.0,La Superette, 01 December 2012 ,"['Kutmah', 'Lefto', 'PIGMAN', 'Para One', 'CLOUDBOAT', 'POL', 'KLAUS', 'Koreless', 'MITEINANDER MUSIK', 'Mouse On Mars', 'Lil Silva']",electronic,"['electronic', 'hip hop', 'None', 'electronic', 'None', 'None', 'electronic', 'electronic', 'None', 'electronic', 'electronic']"
5867,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",418637.0,La Superette, 30 November 2012 ,"['Perrine En Morceaux', 'Marc Romboy', 'La Mine Express', 'Mathieu Raetz', 'Mln', 'Rover', 'Aquarius Heaven', 'Syndrome WPW', 'Dactylo', 'Rowboat Records', 'Subban']",None,"['None', 'electronic', 'None', 'None', 'None', 'None', 'hip hop', 'None', 'None', 'None', 'None']"
5868,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",423152.0,Bass Factory, 16 November 2012 ,"['Flux Pavilion', 'Koma dub', 'Monkey Freaks', 'The Deadline', 'Roksonik']",None,"['electronic', 'None', 'None', 'None', 'None']"
5869,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",370897.0,Deep Grooves at the Queen Kong Club, 08 June 2012 ,"['DAVID FJORGENSON LIVE', 'LEEO', 'TIVE', 'KONPIUTA LIVE']",None,"['None', 'None', 'electronic', 'None']"
5870,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",354489.0,Bpitch Control Showcase, 01 June 2012 ,"['Thomas Muller', 'Kiki', 'Ellen Allien']",hip hop,"['hip hop', 'hip hop', 'electronic']"
5871,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",323475.0,Stephan Bodzin, 27 January 2012 ,"['Stephen Bodzin', 'Mil Waukee', 'Zebopunkt', 'Mathieu Raetz']",None,"['None', 'None', 'None', 'None']"
5872,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",257759.0,"Creaked Records presents Jo Galen, Consor, Julien Aubert & Casque", 20 May 2011 ,"['Julien Aubert', 'UK', 'Casque', 'Joe Galen', 'Consor']",None,"['None', 'electronic', 'None', 'None', 'electronic']"
5873,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",255504.0,Bonkers, 07 May 2011 ,"['WESTD', 'LVis 1990', 'Sidgis', 'SPARGA']",None,"['electronic', 'None', 'None', 'None']"
5874,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",233361.0,Bonkers? Electro British, 19 February 2011 ,"['CHIC AND THE TRAMP', 'Gaspard de La Montagne', 'SOPHIE LE MEILLOUR', 'VISUAL', 'VACINTOSH']",None,"['None', 'electronic', 'None', 'None', 'None']"
5875,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",210589.0,Makossa & Megablast Live feat Cleydys Villalon & Og Spiritual Godess, 26 November 2010 ,"['Cleydys Villalon', 'Freddi Hintenaus', 'Og Spiritual Godess', 'Makossa & Megablast']",None,"['None', 'None', 'None', 'r&b and soul']"
5876,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",169873.0,L?ft Live at Kqc, 05 June 2010 ,"['LFT live', 'line up KQC', 'Feldermelder', 'Plastique de Rève', 'Freddjset', 'line up Interlop']",None,"['None', 'None', 'None', None, 'None', 'None']"
5877,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",166606.0,Rhythm Repeats Ii, 14 May 2010 ,"['Ghettopo', 'Beaner', 'Jake the Rapper']",None,"['None', 'r&b and soul', 'electronic']"
5878,27389.0, Case à Chocs,"Quai Philippe Godet 20; 2000, Neuchâtel",151539.0,Rythm Repeats Mi_nus with Gaiser, 06 March 2010 ,"['Ghettopo', '', 'Jacqui', 'Gaiser']",None,"['None', 'None', 'electronic', 'electronic']"
5879,27933.0, Longstreet Bar,"Langstrasse 92, 8004 Zürich",889757.0,Rbma Weekender Zurich presents Elysia Crampton and Kablam, 10 November 2016 ,"['Why Be', 'Elysia Crampton', 'SWE', 'Kablam', 'USA', 'DK']",fluxwork,"['pop', 'fluxwork', 'fluxwork', 'fluxwork', 'None', 'None']"
5880,27933.0, Longstreet Bar,"Langstrasse 92, 8004 Zürich",792805.0,RBMA Session Zurich with Branko & Sinjin Hawke, 13 February 2016 ,"['Sinjin Hawke', 'Lemonick', 'Branko']",electronic,"['electronic', 'r&b and soul', 'electronic']"
5881,27933.0, Longstreet Bar,"Langstrasse 92, 8004 Zürich",653137.0,DXM Flipsides, 07 November 2014 ,"['Otis Ango', 'NEWCOM']",None,"['electronic', 'None']"
5882,27933.0, Longstreet Bar,"Langstrasse 92, 8004 Zürich",462597.0,House OF Mixed Emotions Pres. DJ Rashad & J-Cush, 16 March 2013 ,"['Ghettophiles', 'ghetto house', 'Fact', 'Along with his teammates DJ Spinn and DJ GantMan', 'hes headlined parties such as Londons Night Slugs', 'DJ Spinn', 'and New York Citys Turrbotax and Momas PS1 events', 'DJ Godfather and Jammin Gerald He has the ability to blend elements of house', 'Chicagos Mad Decent Block Party', 'DJ Rashad', 'Planet Mu', 'snappy tracks that manage to convey a physicality and funk with spectacular precision', 'Juke Trax', 'XLR8R', 'Resident Advisor', 'Palms Out Sounds', 'and ghetto tech together with a knack for creating sparse', 'DJ GantMan', 'JCUSH', 'DJ Rashad has become notorious for making Juke anthems that have made fans outside the world of Chicago mix cds Hes released records on Dancemania', 'Brussels Regulate', 'DJ Rashad has been instrumental to the creation and evolution of Chicago Juke music and has been lifelong friends with other key players on the scene such as Paul Johnson', 'created his own label', 'as well as Rip It Up Additionally', 'juke', 'as well as had featured remixes on BBE', 'and Movel Traxx Hes received press coverage from DJ Mag', 'disco']",None,"['None', 'None', 'None', 'None', 'None', 'electronic', 'None', 'None', 'None', 'electronic', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'electronic', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'rock']"
5883,27933.0, Longstreet Bar,"Langstrasse 92, 8004 Zürich",444094.0,Lovexsound 4 - The Dub Edition, 07 February 2013 ,"['DubExMachina', 'Lexx', 'Le Frère', 'Tillup', 'CNDR']",None,"['None', 'r&b and soul', None, 'None', 'None']"
5884,27933.0, Longstreet Bar,"Langstrasse 92, 8004 Zürich",215777.0,The Basement, 18 December 2010 ,"['Sven Ninneman', 'Luki']",None,"['None', 'None']"
5885,27933.0, Longstreet Bar,"Langstrasse 92, 8004 Zürich",154636.0,Sang Bleu 5, 26 March 2010 ,['Das Blenden'],None,['None']
5886,28326.0, Les Caves Du Manoir,Les Caves du Manoir Place du Manoir 1 CP 240 CH-1920 Martigny,693408.0,Electro Pulse, 24 May 2015 ,['TBA'],electronic,['electronic']
5887,28326.0, Les Caves Du Manoir,Les Caves du Manoir Place du Manoir 1 CP 240 CH-1920 Martigny,693400.0,Electro Pulse, 14 March 2015 ,"['AnGy KoRe', 'Dj Never Die']",electronic,"['electronic', 'electronic']"
5888,28326.0, Les Caves Du Manoir,Les Caves du Manoir Place du Manoir 1 CP 240 CH-1920 Martigny,656693.0,Live Electro, 06 December 2014 ,['Genetic Dysfunction'],electronic,['electronic']
5889,28326.0, Les Caves Du Manoir,Les Caves du Manoir Place du Manoir 1 CP 240 CH-1920 Martigny,568181.0,Electron pre-Party, 14 March 2014 ,"['mimetic', 'blacout', 'Alex Bau']",electronic,"['electronic', 'None', 'electronic']"
5890,28326.0, Les Caves Du Manoir,Les Caves du Manoir Place du Manoir 1 CP 240 CH-1920 Martigny,417374.0,5h00 Live Improvisation, 15 December 2012 ,['Genetic Dysfunction'],electronic,['electronic']
5891,28326.0, Les Caves Du Manoir,Les Caves du Manoir Place du Manoir 1 CP 240 CH-1920 Martigny,156976.0,Total Dancefloor Killers, 04 June 2010 ,"['Shrubbn', 'DIGITAL NATIVES']",r&b and soul,"['r&b and soul', 'None']"
5892,28326.0, Les Caves Du Manoir,Les Caves du Manoir Place du Manoir 1 CP 240 CH-1920 Martigny,313475.0,Digital Pirates & St.Paul, 22 May 2004 ,"['Live', 'Dj', 'StPaul', 'Digital Pirates']",r&b and soul,"['r&b and soul', 'hip hop', 'None', 'r&b and soul']"
5893,28679.0, Treibhaus Luzern,"Spelteriniweg 4; 6005, Luzern",622787.0,Les Digitales Luzern, 31 August 2014 ,"['Norbert Möslang', 'S S S S', 'Some Truths', 'Marc DArrigo', 'Simon Berz', 'Colliding Fields', 'Isambard Khroustaliov', 'Bonstein', 'Schwer', 'Burgerboss Tyler']",None,"['avant-garde', 'pop', 'pop', 'electronic', 'None', 'None', 'None', 'None', 'None', 'None']"
5894,28679.0, Treibhaus Luzern,"Spelteriniweg 4; 6005, Luzern",541553.0,Uzi & Ari + Shsha, 24 November 2013 ,"['Uno  Dos', 'Uzi & Ari', 'shsha']",hip hop,"['hip hop', 'hip hop', 'electronic']"
5895,28679.0, Treibhaus Luzern,"Spelteriniweg 4; 6005, Luzern",222101.0,"John Roberts Live (Dial/laid, Berlin)", 26 February 2011 ,"['John Roberts', 'CCKBY', 'Hood Regulators']",None,"['electronic', 'None', 'None']"
5896,28679.0, Treibhaus Luzern,"Spelteriniweg 4; 6005, Luzern",222686.0,James Yuill, 18 February 2011 ,"['Luke Le Loup', 'James Yuill']",None,"['None', 'rock']"
5897,28679.0, Treibhaus Luzern,"Spelteriniweg 4; 6005, Luzern",211817.0,Late, 08 January 2011 ,"['CCKBY', 'Late']",None,"['None', 'r&b and soul']"
5898,28679.0, Treibhaus Luzern,"Spelteriniweg 4; 6005, Luzern",202216.0,Ital Tek, 05 November 2010 ,"['Ital Tek', 'Suffix', 'Maverick Renegade', 'Kackmusikk b2b Cockboy']",None,"['electronic', 'None', 'None', 'None']"
5899,28679.0, Treibhaus Luzern,"Spelteriniweg 4; 6005, Luzern",193909.0,"Walls, Demegy", 22 October 2010 ,"['Walls', 'Demegy']",None,"['None', 'None']"
5900,28679.0, Treibhaus Luzern,"Spelteriniweg 4; 6005, Luzern",159063.0,Sinner Dc & Stendeck, 03 September 2010 ,"['Sinner DC', 'Stendeck']",electronic,"['electronic', 'electronic']"
5901,28702.0, Westend,"Förlibuckstrasse 180, 8005 Zürich",161547.0,Tanzfrühstück, 25 April 2010 ,['ABGESAGT'],None,['None']
5902,28702.0, Westend,"Förlibuckstrasse 180, 8005 Zürich",159194.0,24h Party: Bezirksgerücht & Tanzfrühstück Kick Off, 10 April 2010 ,"['Dirk Schönhöfer', 'Andri', 'Deepchild', 'Prinzessin in Not', 'Saty', 'Joachim Spieth', 'Reggy Van Oers', 'Rino', 'Dejan']",electronic,"[None, 'electronic', 'electronic', 'None', 'None', 'r&b and soul', 'electronic', 'hip hop', 'None']"
5903,28862.0, Privilege,"Piazza Dante 8; 6900, Lugano",386444.0,Summer Time Lugano, 14 July 2012 ,"['from 330 to 500 Sandy C', 'from  2300 to 130 Dj Codex', 'from  130 to 330 Simone Fusco']",None,"['None', 'None', 'None']"
5904,28862.0, Privilege,"Piazza Dante 8; 6900, Lugano",318990.0,Troy Pierce @ wild // Privilege Club, 16 December 2011 ,"['Matteo Melillo', 'Fich', 'Troy Pierce', 'Lucky Duke', 'Giavier', 'Bomber Shock', 'Giulio Corsi']",None,"['None', 'None', 'electronic', 'None', 'None', 'None', 'None']"
5905,28862.0, Privilege,"Piazza Dante 8; 6900, Lugano",317667.0,Alex Picone At W!ld, 09 December 2011 ,"['Lucky Duke', 'Leonardo Crespi', 'Alex Picone', 'Giavier', 'William Selmo']",None,"['None', 'None', 'electronic', 'None', 'None']"
5906,28862.0, Privilege,"Piazza Dante 8; 6900, Lugano",308604.0,Ambivalent// Wild Opening, 11 November 2011 ,"['Pedro Voice', 'Samuele Merk', 'Main Room Ambivalent', 'Matteo Melillo', 'Lucky Duke', 'Giavier', 'Versace Privè Locic']",None,"['None', 'None', 'None', 'None', 'None', 'None', None]"
5907,28862.0, Privilege,"Piazza Dante 8; 6900, Lugano",308371.0,Ambivalent From Minus at Wild Opening, 05 November 2011 ,"['from New York', 'Lucky Duke b2b Giavier', 'Resident WLD Djs', 'Ambivalent', 'Matteo Melillo']",None,"['None', 'None', 'None', 'electronic', 'None']"
5908,28862.0, Privilege,"Piazza Dante 8; 6900, Lugano",297208.0,Af Records Official Party, 01 October 2011 ,"['Guest Djs from AF Records', 'Resident Dj', 'Tali Freaks  UK', 'Francio', 'Andrea Festa  CH']",None,"['None', 'None', 'None', 'None', 'None']"
5909,28862.0, Privilege,"Piazza Dante 8; 6900, Lugano",263799.0,Privilege Summer Edition, 04 June 2011 ,"['Luca Carletti & Michael Prize', 'MAIN ROOM', 'SPECIAL GUEST VOICE', 'Francy Cap', 'Stefano Ghislieri DJ', 'Matteo Melillo DJ', 'SALA VERSACE']",None,"['None', 'None', 'None', 'None', 'None', 'None', 'None']"
5910,28862.0, Privilege,"Piazza Dante 8; 6900, Lugano",209091.0,Minimal Attitude, 19 November 2010 ,"['djMagda Polasnky', 'Mirko Molinari']",None,"['None', 'electronic']"
5911,28862.0, Privilege,"Piazza Dante 8; 6900, Lugano",189689.0,Franco Bianco Live and Martin Huergo, 30 October 2010 ,"['TBA', 'Multivitamins', 'Unfoundsound', 'Dilek', 'Franco Bianco', 'Acktivism', 'Martin Huergo', 'Darek']",None,"['electronic', 'None', 'None', 'None', 'electronic', 'None', 'electronic', 'None']"
5912,28862.0, Privilege,"Piazza Dante 8; 6900, Lugano",159965.0,Franco Bianco Live, 12 May 2010 ,"['TBA', 'Franco Bianco']",electronic,"['electronic', 'electronic']"
5913,29151.0, Lac De Géronde,Sous-Géronde,741114.0,Festival Week-end au Bord de L'eau - 10 Years, 01 July 2016 ,"['Worakls', 'and more', 'Lindstrom', 'Deetron', 'Stavroz', 'Pacifica', 'nemoy', 'The Kid Fonque show', '25 years Ninja Tune feat', '20 years Root Down  Compost Records feat', 'Rainer Trüby', 'Marbert Rocel', 'Thomas Herb', 'Matt Black & Jon More from Coldcut', 'ASM', 'Lovebirds', 'Kathrin de Boer', 'Michael Reinboth', 'Guts']",electronic,"['electronic', 'electronic', 'rock', 'electronic', 'deep', 'deep', 'None', 'None', 'None', 'None', None, 'electronic', 'electronic', 'hip hop', 'None', 'r&b and soul', 'None', 'hip hop', 'electronic']"
5914,29151.0, Lac De Géronde,Sous-Géronde,641727.0,Festival Week-end au Bord de L'eau, 26 June 2015 ,"['Visual Arts', 'Pierrot des Ballons', 'Luluxpo', 'Atjazz & Jullian Gomes', 'Sebastian Spring', 'Kalabrese & The Rumpelorchester', 'Nightmares on Wax', 'Akua Naru', 'Bonobo', 'etc', 'Vaudou Game', 'Fakear', 'Kashink', 'The Two', 'Nicko', 'Madame la Belge', 'Paul Mac Bonvin  Sun Sessions', 'and summer activities on the website', 'Julien Valentini', 'Pablo Nouvelle', 'Full programme of Music', 'La Rochelle Band', 'Boogie Belgique', 'MUSIC', 'Gabidou', 'VISUAL ARTS']",None,"['None', 'None', 'r&b and soul', 'hip hop', 'electronic', 'electronic', 'electronic', 'None', 'electronic', 'indie', 'african', 'electronic', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'electronic', 'None', 'hip hop', 'hip hop', 'hip hop', 'None', 'None']"
5915,29151.0, Lac De Géronde,Sous-Géronde,555827.0,8ème Édition - Festival Week-end au Bord de L'eau, 27 June 2014 ,"['Soul Minority', 'Karocel feat Mathias Kaden', 'Culoe De Song', 'Gramatik', 'Synapson', 'Kadebostan', 'Bruk Boogie Kru feat The Layders', 'Mop Mop feat Ange Da Costa', 'Rootwords', 'Tortured Soul', 'Sarah Quartetto band', 'Beastie Boys Pauls Boutique', 'KiNK feat Rachel Row', 'DJ Moneyshot & DJ Cheeba', 'Le Bal 2 vieux']",None,"['r&b and soul', 'None', 'electronic', 'electronic', 'electronic', 'None', 'None', 'None', 'None', 'electronic', 'None', 'None', 'None', 'None', 'None']"
5916,29151.0, Lac De Géronde,Sous-Géronde,444571.0,7ème Édition - Festival Week-end au Bord de L'eau, 28 June 2013 ,"['DJ Cam', 'Brassroots', 'Jukebox Champions', 'The Doors Revival', 'Azaxx', 'Abyssinie Club', 'Kinny', 'Theo Parrish', 'Richard Dorfmeister', 'DJ Joh', 'Mark de Clive Lowe', 'Black Motion', 'Puppetmastaz', 'Lovebirds', 'Havana Cultura', 'DJ Lee', 'The Coup', 'Soultronik']",electronic,"['electronic', 'electronic', 'None', 'None', 'None', 'None', 'electronic', 'electronic', 'electronic', 'electronic', 'jazz', 'electronic', 'hip hop', 'r&b and soul', 'None', 'r&b and soul', 'hip hop', 'None']"
5917,29151.0, Lac De Géronde,Sous-Géronde,291294.0,Festival Week-End Au Bord De L'eau, 29 June 2012 ,"['Quakers', 'DJ RKK', 'Ben Westbeech', 'Felix Laband', 'Henrik Schwarz', 'Awesome Tapes From Africa', 'DJ Vadim', 'Scratch Bandits Crew', 'TM Juke', 'Spenzas Overdub Orchestra', 'Kraak & Smaak', 'The National Fanfare of Kadebostany', 'Katalyst', 'Alice Russell']",None,"['None', 'None', 'None', 'None', 'electronic', 'hip hop', 'electronic', 'hip hop', 'electronic', 'None', 'r&b and soul', 'None', 'hip hop', 'electronic']"
5918,29151.0, Lac De Géronde,Sous-Géronde,230377.0,Festival Week-End Au Bord De L'Eau, 01 July 2011 ,"['Joe90', 'nemoy', 'Rainer Trüby', 'Tal Stef', 'Jazzanova', 'Imperial Tiger Orchestra', 'ASM', 'Prommer & Barck', 'OY', 'Quantic', 'Belleruche', 'Motor City Drum Ensemble', 'Tortured Soul', 'Kid Koala', 'Whos next', 'Goldfish', 'DJ Joh', 'Christian Prommer']",electronic,"['None', 'None', None, 'None', 'electronic', 'electronic', 'None', 'None', 'hip hop', 'electronic', 'electronic', 'electronic', 'electronic', 'electronic', 'None', 'electronic', 'electronic', 'None']"
5919,29151.0, Lac De Géronde,Sous-Géronde,161380.0,Festival Week-End Au Bord De L'Eau, 25 June 2010 ,"['The Bamboos', 'Da Cruz', 'Thesis Social', 'Sumo', 'Dixon', 'Andi Malanders', 'Bonzzaj', 'Benji B', 'Lefto', 'etc', 'Âme', 'Ben Westbeech', 'Yarah Bravo', 'Professor Wouassa', 'Jon Kennedy']",None,"['electronic', 'electronic', 'None', 'None', 'electronic', 'None', 'None', 'electronic', 'hip hop', 'indie', None, 'None', 'None', 'african', 'electronic']"
5920,29490.0, Uferlos,"Geissensteinring 14, 6005, Luzern",838996.0,It`s a Love Thing, 01 October 2016 ,"['Damiano von Erckert', 'DJ Doses', 'DJ Mathieu']",None,"['electronic', 'None', 'african']"
5921,29490.0, Uferlos,"Geissensteinring 14, 6005, Luzern",785360.0,It's a Love Thing, 09 April 2016 ,"['Dan Shake', 'DJ Mathieu', 'Business2Business']",None,"['electronic', 'african', 'None']"
5922,29490.0, Uferlos,"Geissensteinring 14, 6005, Luzern",777657.0,It's a Love Thing, 09 January 2016 ,"['Mathieu', 'Busines2Business', 'Shaka']",None,"['None', 'None', 'latin']"
5923,29490.0, Uferlos,"Geissensteinring 14, 6005, Luzern",699640.0,Galoppierende Zuversicht, 02 April 2015 ,"['Galoppierende Zuversicht', 'Le Citadin', 'Dietrich & Strolch']",None,"['None', 'None', 'electronic']"
5924,29490.0, Uferlos,"Geissensteinring 14, 6005, Luzern",163264.0,Franco Bianco By Tenori-On Live, 30 April 2010 ,['Franco Bianco'],electronic,['electronic']
5925,29563.0, Yakabar,"Avenue de la Gare 28; 1950, Sion",255348.0,Wla Garcia, 14 May 2011 ,['Wla Garcia'],electronic,['electronic']
5926,29563.0, Yakabar,"Avenue de la Gare 28; 1950, Sion",246857.0,Love Yaka People, 29 April 2011 ,"['guest', 'AXL P', 'deep house  tech house']",None,"['rock', 'None', 'None']"
5927,29563.0, Yakabar,"Avenue de la Gare 28; 1950, Sion",227816.0,Axl P Dj Set, 25 February 2011 ,['AXL P'],None,['None']
5928,29563.0, Yakabar,"Avenue de la Gare 28; 1950, Sion",210820.0,Axl P On Aleryde Dj Set Evolution, 03 December 2010 ,['AXL P'],None,['None']
5929,29563.0, Yakabar,"Avenue de la Gare 28; 1950, Sion",163635.0,Gimmick Records, 07 August 2010 ,"['Tetsuya Ura', 'Psykoloco', 'DADO REY', 'Regular', 'Neverending', 'Frabon', 'Soliman']",None,"['None', 'electronic', 'None', 'r&b and soul', 'r&b and soul', 'None', 'electronic']"
5930,30175.0, Xces,"Albulastrasse 40; 8048, Zurich",341146.0,Giuseppe Visciano, 25 February 2012 ,"['Doublewave', 'Giuseppe Visciano', 'Francesco Mosca']",electronic,"['electronic', 'electronic', 'None']"
5931,30175.0, Xces,"Albulastrasse 40; 8048, Zurich",328447.0,Marika Rossa, 28 January 2012 ,['Marika Rossa'],electronic,['electronic']
5932,30175.0, Xces,"Albulastrasse 40; 8048, Zurich",230151.0,Techno Saloon, 25 February 2011 ,"['Adriatique', 'Sante', 'Rich Miles', 'more', 'Quitim', 'David Faust']",electronic,"['electronic', 'electronic', 'None', 'rock', 'None', 'electronic']"
5933,30175.0, Xces,"Albulastrasse 40; 8048, Zurich",197248.0,Praxxis Labelnight vs Dr Motte, 22 January 2011 ,"['MANIAK', 'SERGIO MESA', 'Henning Richter', 'Vanita', 'and many more', 'Dr Motte']",None,"['None', 'None', 'hip hop', 'r&b and soul', 'None', 'None']"
5934,30175.0, Xces,"Albulastrasse 40; 8048, Zurich",166651.0,Adrenaline & Maxxximal, 29 May 2010 ,"['Lolo', 'Sandro Kühne', 'Regenbogen', 'Andri', 'Adriatique', 'Fictionizer', '', 'Nenad J', 'Stonato', 'GLITTER', 'DonDario', 'Cesco', 'Dominik Auderset', 'Benja', 'Tomy Gips', 'Rich Miles', 'Reto Ardour', 'Angy Dee', 'Quitim']",None,"['r&b and soul', None, 'r&b and soul', 'electronic', 'electronic', 'None', 'None', 'None', 'None', 'hip hop', 'electronic', 'None', 'electronic', 'None', 'None', 'None', 'electronic', 'None', 'None']"
5935,30175.0, Xces,"Albulastrasse 40; 8048, Zurich",170051.0,Bass & Breakfast After Hour, 29 May 2010 ,"['Eff&lle', 'Reto Ardour', 'Ozelot & Lizerd', 'Tonton', 'Barbir']",None,"['None', 'electronic', 'None', 'None', 'None']"
5936,30175.0, Xces,"Albulastrasse 40; 8048, Zurich",166562.0,Adrenaline & Maxxximal, 15 May 2010 ,"['Romeo', 'Luca Rinardi', 'Reto Ardour', 'Silvano', 'Quitim', 'Stonato', 'Romano Ciccone', 'Alfonso Forte', 'Alfonso Forte', 'Angy Dee', 'Antoni Bios', 'Cesco', 'BILDER vom Club', 'Fictionizer', 'Mas Ricardo', 'DonDario', 'DC&KE', 'Antoni Bios', 'Sandro Kühne', 'Joe Ferretti', 'Flowbastard', 'Regenbogen']",None,"['latin', 'None', 'electronic', 'None', 'None', 'None', 'None', 'electronic', 'electronic', 'None', 'electronic', 'None', 'None', 'None', 'None', 'electronic', 'None', 'electronic', None, 'None', 'None', 'electronic']"
5937,31020.0, Maag Areal,"Hardstrasse 219, 8005 Zürich",838471.0,Electric City, 13 August 2016 ,"['Phuture Traxx', 'Kollektiv Turmstrasse', 'Kenny Ground', 'Marc Fuhrmann', 'Len Faki', 'Watermät', 'Definition', 'Chris Liebing', 'Me&her', 'Mar Cel', 'Gaiser', 'Djerry C', 'MSBK', 'Ivan Alvarez', 'Beirud Nas', 'Matador', 'Adam Port', 'Lars Lindenberg', 'Alan Fitzpatrick', 'Felix Kröcher', 'Sam Paganini']",electronic,"['rock', 'electronic', 'electronic', 'None', 'electronic', 'deep', 'electronic', 'electronic', 'hip hop', 'None', 'electronic', 'None', 'None', 'None', 'None', 'electronic', 'r&b and soul', 'None', 'electronic', 'schranz', 'electronic']"
5938,31020.0, Maag Areal,"Hardstrasse 219, 8005 Zürich",685831.0,Digital Maag Electronic Live Music Festival 2015, 21 March 2015 ,"['Riton', 'Brodinski', 'Mad Katz DJ Team', 'Nutters', 'Kafka Kaya', 'Les Mon Treux', 'Cotton Claw', 'Pendulum', 'Rone', 'Netsky', 'Faul', 'Feed Me']",electronic,"['electronic', 'electronic', 'None', 'None', 'None', 'None', 'electronic', 'electronic', 'electronic', 'electronic', 'electronic', 'electronic']"
5939,31020.0, Maag Areal,"Hardstrasse 219, 8005 Zürich",551200.0,Electric City 2014, 02 August 2014 ,"['0430 Len Faki', '0000 Andrea Oliva', '2300 Djerry C', '0140 Dandi & Ugo', '0230 Carl Cox', 'Härterei 1', '2200 Del Sol', '0015 Kollektiv Turmstrasse', '0500 Darrien', '2200 Sergio Trillini', '0300 FormatB', '2200 Dejan', '2330 Marek Hemmann', 'Werft', '2315 KlangfabriK', '0130 AKA AKA feat Thalstroem', '0430 Animal Trainer', '2215 Stefano Noferini', '0320 Torsten Kanzler', 'Maag Event Hall', '0045 Guy Gerber']",None,"['None', 'None', 'None', 'None', 'None', None, 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None']"
5940,31020.0, Maag Areal,"Hardstrasse 219, 8005 Zürich",537463.0,Digital Maag 2014, 08 February 2014 ,"['Bad Nelson', 'Gesaffelstein', 'The Toxic Avenger', 'We Love Machines', 'Klingande', 'Boys Noize', 'Booka Shade', 'Sound of Stereo', 'Phala', 'Ertu&Pushkin', 'Lara Valentina', 'Julio Bashmore', 'Lwrnc', 'Kavinsky', 'Frittenbude', 'Van Bullet']",electronic,"['None', 'electronic', 'electronic', 'rock', 'electronic', 'electronic', 'electronic', 'electronic', 'None', 'None', 'None', 'electronic', 'None', 'rock', 'german', 'None']"
5941,31020.0, Maag Areal,"Hardstrasse 219, 8005 Zürich",495157.0,Electric City 2013, 10 August 2013 ,"['2330  0100 Klangkarussell', '0515  0630 Klaudia Gawlas', 'Maag Halle Area 4', '0500  0630 Felix Kröcher', '0000  0145 Pig & Dan', '0100  0300 Chris Liebing', '0145  0330 Sascha Braemer', '2200  0630 Various Chill Out DJs', 'Maag Halle Area 1', '2200  2245 Sergio Trillini', '2200  2230 Merik & GStone', '2245  2345 DJerry C', 'Maag Halle Area 2', '0330  0515 Catz N Dogz', '0430  0530 Manon', '0300  0500 Len Faki', '0530  0630 BMG', '2230  0000 Nils Hoffmann', '2345  0130 Wankelmut', '2200  2230 DBMM', '2230  2330 Smalltown Collective', '0330  0430 Lexy & KPaul', '0130  0330 Ellen Allien', 'Maag Halle Area 3']",None,"['None', 'None', 'None', None, 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None']"
